chr start end read_depth
5 107950000 108000000 38886
5 108000000 108050000 40338
5 108050000 108100000 42057
5 108100000 108150000 46715
5 108150000 108200000 46290
5 108200000 108250000 42862
5 108250000 108300000 41124
5 108300000 108350000 44020
5 108350000 108400000 45802
5 108400000 108450000 41629
5 108450000 108500000 45597
5 108500000 108550000 48301
5 108550000 108600000 38806
5 108600000 108650000 37866
5 108650000 108700000 47025
5 108700000 108750000 43672
5 108750000 108800000 50799
5 108800000 108850000 44016
5 108850000 108900000 38213
5 108900000 108950000 39636
5 108950000 109000000 41630
5 109000000 109050000 39826
5 109050000 109100000 40268
5 109100000 109150000 42466
5 109150000 109200000 40863
5 109200000 109250000 40523
5 109250000 109300000 36961
5 109300000 109350000 38314
5 109350000 109400000 39561
5 109400000 109450000 40611
5 109450000 109500000 40894
5 109500000 109550000 40012
5 109550000 109600000 43674
5 109600000 109650000 44276
5 109650000 109700000 38483
5 109700000 109750000 42445
5 109750000 109800000 41557
5 109800000 109850000 43757
5 109850000 109900000 41467
5 109900000 109950000 47124
5 109950000 110000000 45594
5 110000000 110050000 43302
5 110050000 110100000 48523
5 110100000 110150000 47067
5 110150000 110200000 44740
5 110200000 110250000 48235
5 110250000 110300000 45445
5 110300000 110350000 48447
5 110350000 110400000 40165
5 110400000 110450000 38963
5 110450000 110500000 37162
5 110500000 110550000 43238
5 110550000 110600000 39024
5 110600000 110650000 46197
5 110650000 110700000 41757
5 110700000 110750000 42020
5 110750000 110800000 39941
5 110800000 110850000 42020
5 110850000 110900000 40170
5 110900000 110950000 42808
5 110950000 111000000 39197
5 111000000 111050000 37918
5 111050000 111100000 40070
5 111100000 111150000 41482
5 111150000 111200000 40733
5 111200000 111250000 39678
5 111250000 111300000 39412
5 111300000 111350000 42115
5 111350000 111400000 42428
5 111400000 111450000 45740
5 111450000 111500000 38564
5 111500000 111550000 39516
5 111550000 111600000 44398
5 111600000 111650000 39062
5 111650000 111700000 39837
5 111700000 111750000 40186
5 111750000 111800000 39773
5 111800000 111850000 40850
5 111850000 111900000 37385
5 111900000 111950000 37753
5 111950000 112000000 41539
5 112000000 112050000 42337
5 112050000 112100000 36278
5 112100000 112150000 42695
5 112150000 112200000 38475
5 112200000 112250000 45752
5 112250000 112300000 39881
5 112300000 112350000 43938
5 112350000 112400000 35615
5 112400000 112450000 40387
5 112450000 112500000 33532
5 112500000 112550000 35273
5 112550000 112600000 42113
5 112600000 112650000 42527
5 112650000 112700000 36782
5 112700000 112750000 41801
5 112750000 112800000 36441
5 112800000 112850000 39990
5 112850000 112900000 42048
5 112900000 112950000 45490
5 112950000 113000000 39487
5 113000000 113050000 40071
5 113050000 113100000 37454
5 113100000 113150000 43585
5 113150000 113200000 44766
5 113200000 113250000 40191
5 113250000 113300000 39558
5 113300000 113350000 40941
5 113350000 113400000 37696
5 113400000 113450000 41439
5 113450000 113500000 39915
5 113500000 113550000 42002
5 113550000 113600000 43195
5 113600000 113650000 40849
5 113650000 113700000 38668
5 113700000 113750000 43153
5 113750000 113800000 35984
5 113800000 113850000 40530
5 113850000 113900000 41078
5 113900000 113950000 39428
5 113950000 114000000 39987
5 114000000 114050000 40242
5 114050000 114100000 42016
5 114100000 114150000 41169
5 114150000 114200000 42834
5 114200000 114250000 43235
5 114250000 114300000 44853
5 114300000 114350000 30762
5 114350000 114400000 39182
5 114400000 114450000 34994
5 114450000 114500000 42039
5 114500000 114550000 40987
5 114550000 114600000 42657
5 114600000 114650000 42472
5 114650000 114700000 39856
5 114700000 114750000 39516
5 114750000 114800000 34677
5 114800000 114850000 42708
5 114850000 114900000 40573
5 114900000 114950000 42083
5 114950000 115000000 35318
5 115000000 115050000 39531
5 115050000 115100000 37518
5 115100000 115150000 39805
5 115150000 115200000 39939
5 115200000 115250000 43582
5 115250000 115300000 35008
5 115300000 115350000 41638
5 115350000 115400000 37735
5 115400000 115450000 39861
5 115450000 115500000 47419
5 115500000 115550000 41198
5 115550000 115600000 48482
5 115600000 115650000 41746
5 115650000 115700000 41164
5 115700000 115750000 38678
5 115750000 115800000 33945
5 115800000 115850000 35351
5 115850000 115900000 37798
5 115900000 115950000 42307
5 115950000 116000000 36916
5 116000000 116050000 38524
5 116050000 116100000 39156
5 116100000 116150000 39214
5 116150000 116200000 38457
5 116200000 116250000 44759
5 116250000 116300000 38749
5 116300000 116350000 42711
5 116350000 116400000 36917
5 116400000 116450000 41835
5 116450000 116500000 40503
5 116500000 116550000 39756
5 116550000 116600000 45784
5 116600000 116650000 41175
5 116650000 116700000 47121
5 116700000 116750000 42371
5 116750000 116800000 41080
5 116800000 116850000 37545
5 116850000 116900000 50655
5 116900000 116950000 38427
5 116950000 117000000 42616
5 117000000 117050000 42838
5 117050000 117100000 45898
5 117100000 117150000 41592
5 117150000 117200000 41462
5 117200000 117250000 45201
5 117250000 117300000 39656
5 117300000 117350000 42977
5 117350000 117400000 44059
5 117400000 117450000 39086
5 117450000 117500000 45012
5 117500000 117550000 46405
5 117550000 117600000 39700
5 117600000 117650000 47664
5 117650000 117700000 41141
5 117700000 117750000 39695
5 117750000 117800000 40790
5 117800000 117850000 44196
5 117850000 117900000 39012
5 117900000 117950000 36999
5 117950000 118000000 43978
5 118000000 118050000 44468
5 118050000 118100000 37190
5 118100000 118150000 41608
5 118150000 118200000 38458
5 118200000 118250000 46388
5 118250000 118300000 39914
5 118300000 118350000 40231
5 118350000 118400000 39736
5 118400000 118450000 38498
5 118450000 118500000 38786
5 118500000 118550000 40628
5 118550000 118600000 46380
5 118600000 118650000 37185
5 118650000 118700000 35340
5 118700000 118750000 37403
5 118750000 118800000 39048
5 118800000 118850000 42801
5 118850000 118900000 42836
5 118900000 118950000 38022
5 118950000 119000000 38004
5 119000000 119050000 42698
5 119050000 119100000 40319
5 119100000 119150000 46880
5 119150000 119200000 39664
5 119200000 119250000 42798
5 119250000 119300000 42814
5 119300000 119350000 41203
5 119350000 119400000 37839
5 119400000 119450000 42191
5 119450000 119500000 43623
5 119500000 119550000 42399
5 119550000 119600000 43825
5 119600000 119650000 42585
5 119650000 119700000 42839
5 119700000 119750000 42271
5 119750000 119800000 41112
5 119800000 119850000 39541
5 119850000 119900000 40316
5 119900000 119950000 43054
5 119950000 120000000 43447
5 120000000 120050000 42395
5 120050000 120100000 48278
5 120100000 120150000 41104
5 120150000 120200000 40006
5 120200000 120250000 43516
5 120250000 120300000 40179
5 120300000 120350000 42237
5 120350000 120400000 41322
5 120400000 120450000 50852
5 120450000 120500000 40588
5 120500000 120550000 42554
5 120550000 120600000 40111
5 120600000 120650000 42097
5 120650000 120700000 41972
5 120700000 120750000 47238
5 120750000 120800000 43553
5 120800000 120850000 39499
5 120850000 120900000 42054
5 120900000 120950000 45706
5 120950000 121000000 40187
5 121000000 121050000 40319
5 121050000 121100000 39476
5 121100000 121150000 37902
5 121150000 121200000 40232
5 121200000 121250000 38434
5 121250000 121300000 42244
5 121300000 121350000 45477
5 121350000 121400000 41939
5 121400000 121450000 48422
5 121450000 121500000 37405
5 121500000 121550000 42510
5 121550000 121600000 52451
5 121600000 121650000 43071
5 121650000 121700000 40184
5 121700000 121750000 44075
5 121750000 121800000 40052
5 121800000 121850000 40361
5 121850000 121900000 44466
5 121900000 121950000 40602
5 121950000 122000000 41514
5 122000000 122050000 42934
5 122050000 122100000 43755
5 122100000 122150000 40383
5 122150000 122200000 43363
5 122200000 122250000 39769
5 122250000 122300000 39382
5 122300000 122350000 36763
5 122350000 122400000 39190
5 122400000 122450000 41103
5 122450000 122500000 36867
5 122500000 122550000 39874
5 122550000 122600000 48168
5 122600000 122650000 41036
5 122650000 122700000 41705
5 122700000 122750000 44721
5 122750000 122800000 39944
5 122800000 122850000 43330
5 122850000 122900000 44861
5 122900000 122950000 42186
5 122950000 123000000 42778
5 123000000 123050000 44815
5 123050000 123100000 44174
5 123100000 123150000 38980
5 123150000 123200000 40130
5 123200000 123250000 44080
5 123250000 123300000 46693
5 123300000 123350000 41906
5 123350000 123400000 43386
5 123400000 123450000 41244
5 123450000 123500000 42095
5 123500000 123550000 40969
5 123550000 123600000 43823
5 123600000 123650000 36686
5 123650000 123700000 42016
5 123700000 123750000 39248
5 123750000 123800000 43871
5 123800000 123850000 39342
5 123850000 123900000 42994
5 123900000 123950000 40818
5 123950000 124000000 35606
5 124000000 124050000 39543
5 124050000 124100000 38343
5 124100000 124150000 46717
5 124150000 124200000 44094
5 124200000 124250000 40607
5 124250000 124300000 37488
5 124300000 124350000 36069
5 124350000 124400000 36752
5 124400000 124450000 39941
5 124450000 124500000 40734
5 124500000 124550000 46060
5 124550000 124600000 41870
5 124600000 124650000 63246
5 124650000 124700000 70088
5 124700000 124750000 79518
5 124750000 124800000 74883
5 124800000 124850000 74990
5 124850000 124900000 79157
5 124900000 124950000 70402
5 124950000 125000000 85070
5 125000000 125050000 71365
5 125050000 125100000 69466
5 125100000 125150000 73045
5 125150000 125200000 73218
5 125200000 125250000 77644
5 125250000 125300000 78427
5 125300000 125350000 71260
5 125350000 125400000 73249
5 125400000 125450000 78202
5 125450000 125500000 73666
5 125500000 125550000 72871
5 125550000 125600000 75441
5 125600000 125650000 74560
5 125650000 125700000 68055
5 125700000 125750000 78932
5 125750000 125800000 72349
5 125800000 125850000 69749
5 125850000 125900000 71324
5 125900000 125950000 66960
5 125950000 126000000 74184
5 126000000 126050000 69541
5 126050000 126100000 72742
5 126100000 126150000 73070
5 126150000 126200000 63915
5 126200000 126250000 76085
5 126250000 126300000 65387
5 126300000 126350000 70353
5 126350000 126400000 69715
5 126400000 126450000 70973
5 126450000 126500000 67550
5 126500000 126550000 72434
5 126550000 126600000 74331
5 126600000 126650000 72459
5 126650000 126700000 73245
5 126700000 126750000 73411
5 126750000 126800000 71108
5 126800000 126850000 77067
5 126850000 126900000 75405
5 126900000 126950000 74181
5 126950000 127000000 73583
5 127000000 127050000 72768
5 127050000 127100000 79539
5 127100000 127150000 77330
5 127150000 127200000 72668
5 127200000 127250000 73242
5 127250000 127300000 69928
5 127300000 127350000 70222
5 127350000 127400000 80864
5 127400000 127450000 71657
5 127450000 127500000 75463
5 127500000 127550000 78531
5 127550000 127600000 69961
5 127600000 127650000 78814
5 127650000 127700000 75699
5 127700000 127750000 73933
5 127750000 127800000 74101
5 127800000 127850000 75803
5 127850000 127900000 71517
5 127900000 127950000 76143
5 127950000 128000000 79839
5 128000000 128050000 75936
5 128050000 128100000 77098
5 128100000 128150000 76795
5 128150000 128200000 73585
5 128200000 128250000 77116
5 128250000 128300000 75955
5 128300000 128350000 74309
5 128350000 128400000 75262
5 128400000 128450000 71863
5 128450000 128500000 66670
5 128500000 128550000 68513
5 128550000 128600000 78216
5 128600000 128650000 76190
5 128650000 128700000 77843
5 128700000 128750000 74967
5 128750000 128800000 64570
5 128800000 128850000 71953
5 128850000 128900000 74902
5 128900000 128950000 76702
5 128950000 129000000 77003
5 129000000 129050000 78766
5 129050000 129100000 63696
5 129100000 129150000 74883
5 129150000 129200000 72176
5 129200000 129250000 72688
5 129250000 129300000 74470
5 129300000 129350000 74413
5 129350000 129400000 76911
5 129400000 129450000 75279
5 129450000 129500000 71953
5 129500000 129550000 78312
5 129550000 129600000 77885
5 129600000 129650000 77904
5 129650000 129700000 77462
5 129700000 129750000 69409
5 129750000 129800000 73781
5 129800000 129850000 75796
5 129850000 129900000 72677
5 129900000 129950000 78957
5 129950000 130000000 64027
5 130000000 130050000 68818
5 130050000 130100000 78160
5 130100000 130150000 80646
5 130150000 130200000 75710
5 130200000 130250000 73263
5 130250000 130300000 79562
5 130300000 130350000 69492
5 130350000 130400000 78220
5 130400000 130450000 76004
5 130450000 130500000 69460
5 130500000 130550000 72435
5 130550000 130600000 68029
5 130600000 130650000 78568
5 130650000 130700000 75059
5 130700000 130750000 71831
5 130750000 130800000 76687
5 130800000 130850000 73878
5 130850000 130900000 80738
5 130900000 130950000 68896
5 130950000 131000000 69663
5 131000000 131050000 76294
5 131050000 131100000 74204
5 131100000 131150000 72524
5 131150000 131200000 75010
5 131200000 131250000 73768
5 131250000 131300000 76644
5 131300000 131350000 60363
5 131350000 131400000 68316
5 131400000 131450000 59432
5 131450000 131500000 70531
5 131500000 131550000 69037
5 131550000 131600000 62877
5 131600000 131650000 64879
5 131650000 131700000 69542
5 131700000 131750000 66929
5 131750000 131800000 67316
5 131800000 131850000 63467
5 131850000 131900000 74010
5 131900000 131950000 73834
5 131950000 132000000 71089
5 132000000 132050000 68197
5 132050000 132100000 71319
5 132100000 132150000 64516
5 132150000 132200000 69885
5 132200000 132250000 71131
5 132250000 132300000 77158
5 132300000 132350000 73577
5 132350000 132400000 63863
5 132400000 132450000 76337
5 132450000 132500000 65377
5 132500000 132550000 75884
5 132550000 132600000 61270
5 132600000 132650000 59609
5 132650000 132700000 61672
5 132700000 132750000 66256
5 132750000 132800000 64822
5 132800000 132850000 67665
5 132850000 132900000 70094
5 132900000 132950000 66326
5 132950000 133000000 75589
5 133000000 133050000 53641
5 133050000 133100000 62184
5 133100000 133150000 59809
5 133150000 133200000 60326
5 133200000 133250000 64908
5 133250000 133300000 65259
5 133300000 133350000 67109
5 133350000 133400000 69994
5 133400000 133450000 62663
5 133450000 133500000 60170
5 133500000 133550000 71149
5 133550000 133600000 71298
5 133600000 133650000 81001
5 133650000 133700000 75747
5 133700000 133750000 72223
5 133750000 133800000 64163
5 133800000 133850000 62358
5 133850000 133900000 55421
5 133900000 133950000 65288
5 133950000 134000000 70263
5 134000000 134050000 78182
5 134050000 134100000 73929
5 134100000 134150000 71332
5 134150000 134200000 73380
5 134200000 134250000 69176
5 134250000 134300000 70816
5 134300000 134350000 71796
5 134350000 134400000 56197
5 134400000 134450000 63580
5 134450000 134500000 58212
5 134500000 134550000 69384
5 134550000 134600000 63504
5 134600000 134650000 69678
5 134650000 134700000 59568
5 134700000 134750000 63822
5 134750000 134800000 68759
5 134800000 134850000 62380
5 134850000 134900000 69807
5 134900000 134950000 61371
5 134950000 135000000 70916
5 135000000 135050000 70377
5 135050000 135100000 61046
5 135100000 135150000 61455
5 135150000 135200000 59257
5 135200000 135250000 62321
5 135250000 135300000 76061
5 135300000 135350000 76456
5 135350000 135400000 60978
5 135400000 135450000 65805
5 135450000 135500000 78358
5 135500000 135550000 73053
5 135550000 135600000 67824
5 135600000 135650000 66420
5 135650000 135700000 74261
5 135700000 135750000 73876
5 135750000 135800000 76216
5 135800000 135850000 82041
5 135850000 135900000 72760
5 135900000 135950000 73494
5 135950000 136000000 68476
5 136000000 136050000 72521
5 136050000 136100000 71740
5 136100000 136150000 76080
5 136150000 136200000 72343
5 136200000 136250000 74757
5 136250000 136300000 71966
5 136300000 136350000 72372
5 136350000 136400000 68431
5 136400000 136450000 63287
5 136450000 136500000 69088
5 136500000 136550000 67969
5 136550000 136600000 71915
5 136600000 136650000 63601
5 136650000 136700000 60032
5 136700000 136750000 66427
5 136750000 136800000 69652
5 136800000 136850000 62695
5 136850000 136900000 66690
5 136900000 136950000 67677
5 136950000 137000000 65392
5 137000000 137050000 64709
5 137050000 137100000 71082
5 137100000 137150000 79863
5 137150000 137200000 73564
5 137200000 137250000 75274
5 137250000 137300000 83392
5 137300000 137350000 75197
5 137350000 137400000 73617
5 137400000 137450000 67806
5 137450000 137500000 74269
5 137500000 137550000 70324
5 137550000 137600000 62775
5 137600000 137650000 76043
5 137650000 137700000 65339
5 137700000 137750000 74440
5 137750000 137800000 60739
5 137800000 137850000 66440
5 137850000 137900000 71950
5 137900000 137950000 68922
5 137950000 138000000 62598
5 138000000 138050000 70465
5 138050000 138100000 64388
5 138100000 138150000 76661
5 138150000 138200000 74419
5 138200000 138250000 71649
5 138250000 138300000 66700
5 138300000 138350000 70069
5 138350000 138400000 68826
5 138400000 138450000 71398
5 138450000 138500000 68933
5 138500000 138550000 68828
5 138550000 138600000 75634
5 138600000 138650000 71954
5 138650000 138700000 62135
5 138700000 138750000 64037
5 138750000 138800000 48319
5 138800000 138850000 14408
5 138850000 138900000 65017
5 138900000 138950000 75098
5 138950000 139000000 69755
5 139000000 139050000 60530
5 139050000 139100000 50616
5 139100000 139150000 56941
5 139150000 139200000 58286
5 139200000 139250000 58137
5 139250000 139300000 62589
5 139300000 139350000 69950
5 139350000 139400000 65250
5 139400000 139450000 77795
5 139450000 139500000 74691
5 139500000 139550000 64083
5 139550000 139600000 68822
5 139600000 139650000 65379
5 139650000 139700000 75760
5 139700000 139750000 61806
5 139750000 139800000 64677
5 139800000 139850000 74041
5 139850000 139900000 77337
5 139900000 139950000 71965
5 139950000 140000000 65814
5 140000000 140050000 75750
5 140050000 140100000 67649
5 140100000 140150000 77207
5 140150000 140200000 75609
5 140200000 140250000 69976
5 140250000 140300000 77139
5 140300000 140350000 72655
5 140350000 140400000 70976
5 140400000 140450000 75693
5 140450000 140500000 78899
5 140500000 140550000 77691
5 140550000 140600000 88673
5 140600000 140650000 74602
5 140650000 140700000 69394
5 140700000 140750000 63230
5 140750000 140800000 68131
5 140800000 140850000 73091
5 140850000 140900000 63890
5 140900000 140950000 73867
5 140950000 141000000 73268
5 141000000 141050000 56372
5 141050000 141100000 59703
5 141100000 141150000 60664
5 141150000 141200000 59318
5 141200000 141250000 54509
5 141250000 141300000 60879
5 141300000 141350000 60152
5 141350000 141400000 67344
5 141400000 141450000 72428
5 141450000 141500000 63883
5 141500000 141550000 73830
5 141550000 141600000 66414
5 141600000 141650000 66213
5 141650000 141700000 62023
5 141700000 141750000 65734
5 141750000 141800000 67915
5 141800000 141850000 69027
5 141850000 141900000 69177
5 141900000 141950000 72029
5 141950000 142000000 63240
5 142000000 142050000 62215
5 142050000 142100000 62638
5 142100000 142150000 64506
5 142150000 142200000 72006
5 142200000 142250000 68851
5 142250000 142300000 69766
5 142300000 142350000 71630
5 142350000 142400000 66139
5 142400000 142450000 69414
5 142450000 142500000 71758
5 142500000 142550000 68214
5 142550000 142600000 64959
5 142600000 142650000 75722
5 142650000 142700000 78369
5 142700000 142750000 74766
5 142750000 142800000 73095
5 142800000 142850000 78007
5 142850000 142900000 64239
5 142900000 142950000 71990
5 142950000 143000000 70889
5 143000000 143050000 64766
5 143050000 143100000 74996
5 143100000 143150000 72665
5 143150000 143200000 72425
5 143200000 143250000 71172
5 143250000 143300000 72897
5 143300000 143350000 76592
5 143350000 143400000 72510
5 143400000 143450000 68987
5 143450000 143500000 69603
5 143500000 143550000 74520
5 143550000 143600000 76175
5 143600000 143650000 72909
5 143650000 143700000 73224
5 143700000 143750000 67800
5 143750000 143800000 75855
5 143800000 143850000 71811
5 143850000 143900000 73047
5 143900000 143950000 84355
5 143950000 144000000 67010
5 144000000 144050000 76841
5 144050000 144100000 82256
5 144100000 144150000 71402
5 144150000 144200000 76578
5 144200000 144250000 81373
5 144250000 144300000 76472
5 144300000 144350000 78119
5 144350000 144400000 69411
5 144400000 144450000 73678
5 144450000 144500000 69661
5 144500000 144550000 76889
5 144550000 144600000 78809
5 144600000 144650000 73313
5 144650000 144700000 72832
5 144700000 144750000 74793
5 144750000 144800000 72096
5 144800000 144850000 77640
5 144850000 144900000 71339
5 144900000 144950000 73588
5 144950000 145000000 73483
5 145000000 145050000 73268
5 145050000 145100000 74737
5 145100000 145150000 79600
5 145150000 145200000 70743
5 145200000 145250000 70917
5 145250000 145300000 70731
5 145300000 145350000 71659
5 145350000 145400000 70011
5 145400000 145450000 63254
5 145450000 145500000 74438
5 145500000 145550000 74493
5 145550000 145600000 77504
5 145600000 145650000 83034
5 145650000 145700000 76333
5 145700000 145750000 65064
5 145750000 145800000 62105
5 145800000 145850000 81135
5 145850000 145900000 84380
5 145900000 145950000 67665
5 145950000 146000000 77598
5 146000000 146050000 67575
5 146050000 146100000 73039
5 146100000 146150000 65215
5 146150000 146200000 72061
5 146200000 146250000 68913
5 146250000 146300000 71687
5 146300000 146350000 70948
5 146350000 146400000 74793
5 146400000 146450000 75639
5 146450000 146500000 76690
5 146500000 146550000 69592
5 146550000 146600000 70790
5 146600000 146650000 68531
5 146650000 146700000 76511
5 146700000 146750000 68779
5 146750000 146800000 69375
5 146800000 146850000 67983
5 146850000 146900000 73998
5 146900000 146950000 81368
5 146950000 147000000 72699
5 147000000 147050000 74757
5 147050000 147100000 71458
5 147100000 147150000 71519
5 147150000 147200000 76846
5 147200000 147250000 71254
5 147250000 147300000 74676
5 147300000 147350000 71667
5 147350000 147400000 76129
5 147400000 147450000 75524
5 147450000 147500000 78317
5 147500000 147550000 75337
5 147550000 147600000 76151
5 147600000 147650000 78785
5 147650000 147700000 69547
5 147700000 147750000 73768
5 147750000 147800000 71858
5 147800000 147850000 70657
5 147850000 147900000 73871
5 147900000 147950000 68972
5 147950000 148000000 125189
5 148000000 148050000 139698
5 148050000 148100000 137735
5 148100000 148150000 141492
5 148150000 148200000 128100
5 148200000 148250000 123935
5 148250000 148300000 121113
5 148300000 148350000 125196
5 148350000 148400000 121250
5 148400000 148450000 127830
5 148450000 148500000 127197
5 148500000 148550000 124457
5 148550000 148600000 126623
5 148600000 148650000 106975
5 148650000 148700000 114763
5 148700000 148750000 131245
5 148750000 148800000 110266
5 148800000 148850000 118583
5 148850000 148900000 135190
5 148900000 148950000 132290
5 148950000 149000000 129925
5 149000000 149050000 117220
5 149050000 149100000 127229
5 149100000 149150000 117245
5 149150000 149200000 116832
5 149200000 149250000 124376
5 149250000 149300000 121450
5 149300000 149350000 133225
5 149350000 149400000 134211
5 149400000 149450000 120890
5 149450000 149500000 115929
5 149500000 149550000 110236
5 149550000 149600000 112741
5 149600000 149650000 107166
5 149650000 149700000 114144
5 149700000 149750000 115013
5 149750000 149800000 107644
5 149800000 149850000 121038
5 149850000 149900000 109751
5 149900000 149950000 115767
5 149950000 150000000 113910
5 150000000 150050000 105673
5 150050000 150100000 125542
5 150100000 150150000 141738
5 150150000 150200000 132178
5 150200000 150250000 132931
5 150250000 150300000 145938
5 150300000 150350000 137874
5 150350000 150400000 129597
5 150400000 150450000 113069
5 150450000 150500000 113106
5 150500000 150550000 117587
5 150550000 150600000 131972
5 150600000 150650000 114624
5 150650000 150700000 126586
5 150700000 150750000 129346
5 150750000 150800000 130852
5 150800000 150850000 127476
5 150850000 150900000 128922
5 150900000 150950000 115517
5 150950000 151000000 115658
5 151000000 151050000 128361
5 151050000 151100000 113333
5 151100000 151150000 124474
5 151150000 151200000 128834
5 151200000 151250000 133427
5 151250000 151300000 124271
5 151300000 151350000 124152
5 151350000 151400000 135163
5 151400000 151450000 127549
5 151450000 151500000 124265
5 151500000 151550000 124181
5 151550000 151600000 132231
5 151600000 151650000 139757
5 151650000 151700000 123785
5 151700000 151750000 127116
5 151750000 151800000 127815
5 151800000 151850000 134722
5 151850000 151900000 139766
5 151900000 151950000 137413
5 151950000 152000000 141902
5 152000000 152050000 137634
5 152050000 152100000 134236
5 152100000 152150000 142586
5 152150000 152200000 142493
5 152200000 152250000 145579
5 152250000 152300000 128876
5 152300000 152350000 134195
5 152350000 152400000 139555
5 152400000 152450000 132980
5 152450000 152500000 135529
5 152500000 152550000 135427
5 152550000 152600000 132438
5 152600000 152650000 141692
5 152650000 152700000 130951
5 152700000 152750000 131985
5 152750000 152800000 131154
5 152800000 152850000 132147
5 152850000 152900000 113278
5 152900000 152950000 130872
5 152950000 153000000 137442
5 153000000 153050000 116055
5 153050000 153100000 123016
5 153100000 153150000 129336
5 153150000 153200000 125336
5 153200000 153250000 132678
5 153250000 153300000 131701
5 153300000 153350000 128608
5 153350000 153400000 128419
5 153400000 153450000 125813
5 153450000 153500000 127596
5 153500000 153550000 121107
5 153550000 153600000 125541
5 153600000 153650000 123361
5 153650000 153700000 123589
5 153700000 153750000 121536
5 153750000 153800000 114631
5 153800000 153850000 123198
5 153850000 153900000 121505
5 153900000 153950000 124920
5 153950000 154000000 107302
5 154000000 154050000 130227
5 154050000 154100000 123981
5 154100000 154150000 122370
5 154150000 154200000 128820
5 154200000 154250000 131836
5 154250000 154300000 140179
5 154300000 154350000 149630
5 154350000 154400000 127736
5 154400000 154450000 128792
5 154450000 154500000 127232
5 154500000 154550000 130547
5 154550000 154600000 134886
5 154600000 154650000 126516
5 154650000 154700000 128858
5 154700000 154750000 134284
5 154750000 154800000 137430
5 154800000 154850000 134387
5 154850000 154900000 137762
5 154900000 154950000 138205
5 154950000 155000000 132921
5 155000000 155050000 126013
5 155050000 155100000 135302
5 155100000 155150000 104262
5 155150000 155200000 25474
5 155200000 155250000 137260
5 155250000 155300000 137040
5 155300000 155350000 140783
5 155350000 155400000 136293
5 155400000 155450000 143365
5 155450000 155500000 109927
5 155500000 155550000 131516
5 155550000 155600000 134316
5 155600000 155650000 147774
5 155650000 155700000 144027
5 155700000 155750000 143195
5 155750000 155800000 142878
5 155800000 155850000 134746
5 155850000 155900000 141487
5 155900000 155950000 133789
5 155950000 156000000 136045
5 156000000 156050000 134628
5 156050000 156100000 132939
5 156100000 156150000 126644
5 156150000 156200000 141587
5 156200000 156250000 138494
5 156250000 156300000 143586
5 156300000 156350000 137090
5 156350000 156400000 129252
5 156400000 156450000 143980
5 156450000 156500000 132697
5 156500000 156550000 132091
5 156550000 156600000 135523
5 156600000 156650000 130675
5 156650000 156700000 127229
5 156700000 156750000 118899
5 156750000 156800000 123691
5 156800000 156850000 120132
5 156850000 156900000 121776
5 156900000 156950000 117361
5 156950000 157000000 123876
5 157000000 157050000 116093
5 157050000 157100000 137880
5 157100000 157150000 130547
5 157150000 157200000 123335
5 157200000 157250000 143217
5 157250000 157300000 130771
5 157300000 157350000 121841
5 157350000 157400000 128821
5 157400000 157450000 129978
5 157450000 157500000 126506
5 157500000 157550000 128263
5 157550000 157600000 124533
5 157600000 157650000 132932
5 157650000 157700000 139389
5 157700000 157750000 124415
5 157750000 157800000 145883
5 157800000 157850000 130885
5 157850000 157900000 124111
5 157900000 157950000 136207
5 157950000 158000000 139518
5 158000000 158050000 134367
5 158050000 158100000 134246
5 158100000 158150000 124577
5 158150000 158200000 135606
5 158200000 158250000 136635
5 158250000 158300000 124953
5 158300000 158350000 137972
5 158350000 158400000 126981
5 158400000 158450000 129026
5 158450000 158500000 117766
5 158500000 158550000 131234
5 158550000 158600000 138615
5 158600000 158650000 142608
5 158650000 158700000 137581
5 158700000 158750000 133728
5 158750000 158800000 130096
5 158800000 158850000 134317
5 158850000 158900000 124563
5 158900000 158950000 127226
5 158950000 159000000 132500
5 159000000 159050000 133503
5 159050000 159100000 134822
5 159100000 159150000 135175
5 159150000 159200000 129468
5 159200000 159250000 120991
5 159250000 159300000 130349
5 159300000 159350000 117024
5 159350000 159400000 126151
5 159400000 159450000 128106
5 159450000 159500000 140241
5 159500000 159550000 143530
5 159550000 159600000 131582
5 159600000 159650000 123310
5 159650000 159700000 111272
5 159700000 159750000 115699
5 159750000 159800000 120195
5 159800000 159850000 130372
5 159850000 159900000 123946
5 159900000 159950000 116753
5 159950000 160000000 124283
5 160000000 160050000 125205
5 160050000 160100000 124298
5 160100000 160150000 133612
5 160150000 160200000 140677
5 160200000 160250000 127300
5 160250000 160300000 142512
5 160300000 160350000 129722
5 160350000 160400000 120011
5 160400000 160450000 134684
5 160450000 160500000 132350
5 160500000 160550000 136163
5 160550000 160600000 140443
5 160600000 160650000 143812
5 160650000 160700000 137835
5 160700000 160750000 134182
5 160750000 160800000 141923
5 160800000 160850000 140249
5 160850000 160900000 140909
5 160900000 160950000 145249
5 160950000 161000000 137076
5 161000000 161050000 144197
5 161050000 161100000 149727
5 161100000 161150000 145523
5 161150000 161200000 136662
5 161200000 161250000 146646
5 161250000 161300000 149475
5 161300000 161350000 139864
5 161350000 161400000 151386
5 161400000 161450000 148443
5 161450000 161500000 141518
5 161500000 161550000 142401
5 161550000 161600000 141520
5 161600000 161650000 131665
5 161650000 161700000 133784
5 161700000 161750000 133458
